# FAO production data is used to scale Net Exports (FAO Exports - FAO Imports) at the Region level
# such that Global Production equals Consumption (Production - Net Exports).
GCAM_region_ID,GCAM_commodity,year,Prod_bm3,NetExp_bm3,Cons_bm3
20,Forest,1972,0.0325102714,-6.680288060892381e-5,0.03257707428060892
20,Forest,1973,0.033153563000000004,-6.103268494470071e-5,0.033214595684944705
20,Forest,1974,0.033926526400000004,-6.560855799415954e-5,0.03399213495799416
20,Forest,1975,0.0347011502,-7.37158706671237e-5,0.034774866070667126
20,Forest,1976,0.0349884066,-7.479111995192106e-5,0.03506319771995192
20,Forest,1977,0.0352692824,-8.683571370546317e-5,0.03535611811370546
20,Forest,1978,0.0354797684,-9.204077772422686e-5,0.03557180917772423
20,Forest,1979,0.0355616206,-8.185592218461907e-5,0.03564347652218462
20,Forest,1980,0.035709564,-7.613389006227989e-5,0.03578569789006228
20,Forest,1981,0.0363784596,-6.771804412388643e-5,0.03644617764412389
20,Forest,1982,0.0370311576,-5.71523377990088e-5,0.03708830993779901
20,Forest,1983,0.0377396318,-4.16588737224971e-5,0.0377812906737225
20,Forest,1984,0.0385106606,-3.941149314183601e-5,0.03855007209314184
20,Forest,1985,0.0392628134,-3.6009375470359706e-5,0.03929882277547036
20,Forest,1986,0.039910931200000006,-3.973111946564689e-5,0.03995066231946565
20,Forest,1987,0.0406462728,-4.753917546874292e-5,0.040693811975468744
20,Forest,1988,0.0411540846,-5.4251535971647225e-5,0.04120833613597165
20,Forest,1989,0.0415548706,-7.256251321799412e-5,0.041627433113217996
20,Forest,1990,0.041819645,-8.21227032626673e-5,0.04190176770326267
20,Forest,1991,0.041883815000000005,-7.333624751066498e-5,0.04195715124751067
20,Forest,1992,0.0417315508,-5.6823775416388334e-5,0.04178837457541639
20,Forest,1993,0.0418493506,-4.152410703785886e-5,0.04189087470703786
20,Forest,1994,0.042155676,-1.3799331413030802e-5,0.042169475331413034
20,Forest,1995,0.042620334600000004,-9.326218453967194e-7,0.0426212672218454
20,Forest,1996,0.0433635604,2.5945626728474114e-6,0.04336096583732715
20,Forest,1997,0.044124335,1.5493097191496275e-6,0.04412278569028085
20,Forest,1998,0.0447493758,-1.175138637365264e-5,0.04476112718637365
20,Forest,1999,0.045113544000000005,-1.6550589115663095e-5,0.04513009458911567
20,Forest,2000,0.04505131960000001,-1.89254725893942e-5,0.0450702450725894
20,Forest,2001,0.04491942,-2.179697429546823e-5,0.04494121697429547
20,Forest,2002,0.04486798920000001,-4.7157973798665764e-5,0.04491514717379867
20,Forest,2003,0.044660663,-6.014355704066221e-5,0.044720806557040665
20,Forest,2004,0.04455975660000001,-9.063059344004837e-5,0.044650387193440055
20,Forest,2005,0.044747525,-1.0354926586512297e-4,0.044851074265865126
20,Forest,2006,0.0448972596,-9.561039861544218e-5,0.044992869998615445
20,Forest,2007,0.0446368018,-8.59008726749183e-5,0.04472270267267492
20,Forest,2008,0.04448502160000001,-6.381084197435577e-5,0.04454883244197436
20,Forest,2009,0.044297547,-3.1762275960155184e-5,0.044329309275960155
20,Forest,2010,0.044163159,-1.0761065978845408e-5,0.044173920065978846
20,Forest,2011,0.0439790014,-1.6326239119922314e-5,0.043995327639119924
20,Forest,2012,0.0440440668,1.1867448683706983e-5,0.04403219935131629
20,Forest,2013,0.04412151920000001,1.8504081283565732e-5,0.04410301511871644
20,Forest,2014,0.0442232955,2.4668394456778264e-5,0.044198627105543224
20,Forest,2015,0.044219774,3.2807101738280275e-5,0.04418696689826172
21,Forest,1971,0.0061302578,-3.69707333579581e-4,0.006499965133579581
21,Forest,1972,0.0058742908,-3.559626305834583e-4,0.0062302534305834585
21,Forest,1973,0.0056339678,-3.6769156597692577e-4,0.006001659365976926
